MOLECULE,ROUTE,TECHNICAL_SPECIFICATIONS,ATC_CODE,_BRAND_CANDIDATE,_BRAND_CANDIDATE_N,_FDA_BRAND_N,_FDA_GENERIC_N,_GENERIC_FROM_BRAND,_GENERIC_BEST,_GENERIC_BASE,_ROUTE_N
Methylene Blue,Inj.:,10 mg/ mL in 10 mL Ampul/Vial ,V04CG05 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLENE BLUE,METHYLENE BLUE,INJ.
Methylergometrine/Methylergonovine,Inj.:,200 mcg/ mL (as Hydrogen maleate/Maleate) in 1 mL Ampul ,G02AB01 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLERGOMETRINE/METHYLERGONOVINE,METHYLERGOMETRINE/METHYLERGONOVINE,INJ.
Methylphenidate,Oral:,10 mg Tablet ,N06BA04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPHENIDATE,METHYLPHENIDATE,PO
Methylphenidate,Oral:,18 mg Modified Release (MR) tablet ,N06BA04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPHENIDATE,METHYLPHENIDATE,PO
Methylphenidate,Oral:,27 mg Modified Release (MR) tablet ,N06BA04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPHENIDATE,METHYLPHENIDATE,PO
Methylphenidate,Oral:,36 mg Modified Release (MR) tablet ,N06BA04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPHENIDATE,METHYLPHENIDATE,PO
Methylphenidate,Oral:,20 mg Modified Release (MR) capsule ,N06BA04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPHENIDATE,METHYLPHENIDATE,PO
Methylprednisolone,Oral:,4mg Tablet *Primary Health Care,H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,PO
Methylprednisolone,Oral:,16 mg Tablet *Primary Health Care,H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,PO
Methylprednisolone,Inj.:,"125 mg/mL (as Sodium succinate) Powder in 2 mL Vial + Diluent (IM, IV, IV infusion) ",H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,INJ.
Methylprednisolone,Inj.:,"40 mg (as Sodium succinate) Solution for injection Single dose vial (IM, IV) ",H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,INJ.
Methylprednisolone,Inj.:,"500 mg (as Sodium succinate) in 7.7 mL Vial + Diluent (IM, IV, IV infusion) ",H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,INJ.
Methylprednisolone,Inj.:,"1 g/16 mL (as Sodium succinate) Vial + Diluent (IM, IV, IV infusion) ",H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,INJ.
Methylprednisolone,Inj.:,"125 mg (as Sodium succinate) Lyophilized powder Vial (IM, IV) ",H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,INJ.
Methylprednisolone,Inj.:,"500 mg (as Sodium succinate) Lyophilized powder Vial (IM, IV) ",H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,INJ.
Methylprednisolone,Inj.:,"1 g (as Sodium succinate) Lyophilized powder Vial (IM, IV) ",H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,INJ.
Methylprednisolone,Inj.:,"500 mg/8 mL (as Sodium succinate) Powder Vial + Diluent (IM, IV, IV infusion) ",H02AB04 ,,,,STREPTOKINASE,STREPTOKINASE,METHYLPREDNISOLONE,METHYLPREDNISOLONE,INJ.
Metoclopramide,Inj.:,10 mg (as Hydrochloride) Tablet *Primary Health Care,A03FA01 ,,,,STREPTOKINASE,STREPTOKINASE,METOCLOPRAMIDE,METOCLOPRAMIDE,INJ.
Metoclopramide,Inj.:,5 mg/5 mL (as Base /Hydrochloride) Syrup in 60 mL *Primary Health Care,A03FA01 ,,,,STREPTOKINASE,STREPTOKINASE,METOCLOPRAMIDE,METOCLOPRAMIDE,INJ.
Metoclopramide,Inj.:,"5 mg/mL (as Base /Hydrochloride) in 2 mL Ampul (IM, IV) ",A03FA01 ,,,,STREPTOKINASE,STREPTOKINASE,METOCLOPRAMIDE,METOCLOPRAMIDE,INJ.
Metoprolol,Oral:,50 mg (as Tartrate) Tablet *Primary Health Care,C07AB02 ,,,,STREPTOKINASE,STREPTOKINASE,METOPROLOL,METOPROLOL,PO
Metoprolol,Oral:,100 mg (as Tartrate) Tablet *Primary Health Care,C07AB02 ,,,,STREPTOKINASE,STREPTOKINASE,METOPROLOL,METOPROLOL,PO
Metronidazole,Oral:,250 mg Tablet *Primary Health Care,J01XD01 ,,,,STREPTOKINASE,STREPTOKINASE,METRONIDAZOLE,METRONIDAZOLE,PO
Metronidazole,Oral:,500 mg Tablet *Primary Health Care,J01XD01 ,,,,STREPTOKINASE,STREPTOKINASE,METRONIDAZOLE,METRONIDAZOLE,PO
Metronidazole,Oral:,125 mg/5 mL (as Base) Suspension in 60 mL *Primary Health Care,J01XD01 ,,,,STREPTOKINASE,STREPTOKINASE,METRONIDAZOLE,METRONIDAZOLE,PO
Metronidazole,Oral:,200 mg/5 mL (as Benzoate) Suspension in 60 mL *Primary Health Care,J01XD01 ,,,,STREPTOKINASE,STREPTOKINASE,METRONIDAZOLE,METRONIDAZOLE,PO
Metronidazole,Inj.:,5 mg/mL in 100 mL Vial (IV infusion) ,J01XD01 ,,,,STREPTOKINASE,STREPTOKINASE,METRONIDAZOLE,METRONIDAZOLE,INJ.
Micafungin *Reserve antimicrobial,Inj.:,50 mg Lyophilized powder for infusion (IV infusion) ,J02AX05 ,,,,STREPTOKINASE,STREPTOKINASE,MICAFUNGIN RESERVE ANTIMICROBIAL,MICAFUNGIN RESERVE ANTIMICROBIAL,INJ.
Miconazole,Topical:,20 mg Oral gel in 3.5 g Aluminum collapsible tube ,A07AC01 ,,,,STREPTOKINASE,STREPTOKINASE,MICONAZOLE,MICONAZOLE,TOP
Miconazole,Topical:,2% (20 mg/g) Cream in 5 g Aluminum collapsible tube ,A07AC01 ,,,,STREPTOKINASE,STREPTOKINASE,MICONAZOLE,MICONAZOLE,TOP
Miconazole,Vaginal:,"1.2 g x 1, Suppository Casing strip ",A07AC01 ,,,,STREPTOKINASE,STREPTOKINASE,MICONAZOLE,MICONAZOLE,VAGINAL
Micronutrient Powder,,"in 1 g Sachet composed of:
Vitamin A = 400 ug RE
Vitamin C = 30 mg
Vitamin D = 5 ug
Vitamin E = 5 mg a-TE
Vitamin B1 = 0.5 mg
Vitamin B2 = 0.5 mg
Vitamin B6 = 0.5 mg
Vitamin B12 = 0.9 ug
Folic acid = 150 ug
Niacin = 6 mg
Iron = 10 mg
Zinc = 4.1 mg
Copper = 0.56 mg
Iodine = 90 ug S
Elenium = 17 ug *Primary Health Care",A16AB02 ,,,,STREPTOKINASE,STREPTOKINASE,MICRONUTRIENT POWDER,MICRONUTRIENT POWDER,
Midazolam,Inj.:,15 mg Tablet ,N05CD08,,,,STREPTOKINASE,STREPTOKINASE,MIDAZOLAM,MIDAZOLAM,INJ.
Midazolam,Inj.:,"1 mg/mL in 5 mL Ampul (IM, IV) ",N05CD08,,,,STREPTOKINASE,STREPTOKINASE,MIDAZOLAM,MIDAZOLAM,INJ.
Midazolam,Inj.:,"5 mg/mL in 1 mL Ampul (IM, IV) ",N05CD08,,,,STREPTOKINASE,STREPTOKINASE,MIDAZOLAM,MIDAZOLAM,INJ.
Midazolam,Inj.:,"5 mg/mL in 2 mL Ampul (IM, IV) ",N05CD08,,,,STREPTOKINASE,STREPTOKINASE,MIDAZOLAM,MIDAZOLAM,INJ.
Midazolam,Inj.:,"5 mg/mL in 3 mL Ampul (IM, IV) ",N05CD08,,,,STREPTOKINASE,STREPTOKINASE,MIDAZOLAM,MIDAZOLAM,INJ.
Midazolam,Inj.:,"5 mg/mL in 5 mL Ampul (IM, IV) ",N05CD08,,,,STREPTOKINASE,STREPTOKINASE,MIDAZOLAM,MIDAZOLAM,INJ.
Midazolam,Inj.:,"5 mg/mL in 10 mL Ampul (IM, IV) ",N05CD08,,,,STREPTOKINASE,STREPTOKINASE,MIDAZOLAM,MIDAZOLAM,INJ.
Mitoxantrone,Inj.:,2mg/ mL Solution in 5 mL ,L01DB07 ,,,,STREPTOKINASE,STREPTOKINASE,MITOXANTRONE,MITOXANTRONE,INJ.
Mitoxantrone,Inj.:,2mg/ mL Solution in 10 mL ,L01DB07 ,,,,STREPTOKINASE,STREPTOKINASE,MITOXANTRONE,MITOXANTRONE,INJ.
Modified Fluid Gelatin (polymerisate of degraded succinylated gelatin),Inj.:,3% Solution in 500 mL Bottle (IV infusion) ,B05AA06,,,,STREPTOKINASE,STREPTOKINASE,MODIFIED FLUID GELATIN (POLYMERISATE OF DEGRADED SUCCINYLATED GELATIN),MODIFIED FLUID GELATIN (POLYMERISATE OF DEGRADED SUCCINYLATED GELATIN),INJ.
Modified Fluid Gelatin (polymerisate of degraded succinylated gelatin),Inj.:,4% Solution in 500 mL Bottle (IV infusion) ,B05AA06,,,,STREPTOKINASE,STREPTOKINASE,MODIFIED FLUID GELATIN (POLYMERISATE OF DEGRADED SUCCINYLATED GELATIN),MODIFIED FLUID GELATIN (POLYMERISATE OF DEGRADED SUCCINYLATED GELATIN),INJ.
Monobasic potassium phosphate + Dibasic potassium phosphate (Potassium Phosphate),Inj.:,"224 mg (equiv. to 3 mmol phosphorus and 4.4 mEq K) + 236 mg (as anhydrous) per mL, in 5 mL Vial (IV) ",B05XA06,,,,STREPTOKINASE,STREPTOKINASE,MONOBASIC POTASSIUM PHOSPHATE + DIBASIC POTASSIUM PHOSPHATE (POTASSIUM PHOSPHATE),MONOBASIC PHOSPHATE + DIBASIC PHOSPHATE (POTASSIUM PHOSPHATE),INJ.
Monobasic/Dibasic Sodium Phosphate,Oral:,48g/ 18g  Solution in 45 mL Bottle ,A06AD17 ,,,,STREPTOKINASE,STREPTOKINASE,MONOBASIC/DIBASIC SODIUM PHOSPHATE,MONOBASIC/DIBASIC PHOSPHATE,PO
Monobasic/Dibasic Sodium Phosphate,Rectal:,19g/ 7g Solution in 66 mL Bottle (Enema) ,A06AD17 ,,,,STREPTOKINASE,STREPTOKINASE,MONOBASIC/DIBASIC SODIUM PHOSPHATE,MONOBASIC/DIBASIC PHOSPHATE,RECTAL
Monobasic/Dibasic Sodium Phosphate,Rectal:,19g/ 7g Solution in 133 mL Bottle (Enema) ,A06AD17 ,,,,STREPTOKINASE,STREPTOKINASE,MONOBASIC/DIBASIC SODIUM PHOSPHATE,MONOBASIC/DIBASIC PHOSPHATE,RECTAL
Montelukast,Oral:,4 mg (as Sodium) Granules Sachet *Primary Health Care,R03DC03 ,,,,STREPTOKINASE,STREPTOKINASE,MONTELUKAST,MONTELUKAST,PO
Montelukast,Oral:,4 mg (as Sodium) Chewable tablet *Primary Health Care,R03DC03 ,,,,STREPTOKINASE,STREPTOKINASE,MONTELUKAST,MONTELUKAST,PO
Montelukast,Oral:,5 mg (as Sodium) Chewable tablet *Primary Health Care,R03DC03 ,,,,STREPTOKINASE,STREPTOKINASE,MONTELUKAST,MONTELUKAST,PO
Montelukast,Oral:,10 mg (as Sodium) Tablet *Primary Health Care,R03DC03 ,,,,STREPTOKINASE,STREPTOKINASE,MONTELUKAST,MONTELUKAST,PO
Morphine,Oral:,10 mg (as Sulfate) Tablet/Capsule ,N02AA01 ,,,,STREPTOKINASE,STREPTOKINASE,MORPHINE,MORPHINE,PO
Morphine,Oral:,20 mg (as Sulfate) Tablet/Capsule ,N02AA01 ,,,,STREPTOKINASE,STREPTOKINASE,MORPHINE,MORPHINE,PO
Morphine,Oral:,30 mg (as Sulfate) Tablet/Capsule ,N02AA01 ,,,,STREPTOKINASE,STREPTOKINASE,MORPHINE,MORPHINE,PO
Morphine,Oral:,10 mg (as Sulfate) Modified Release (MR) tablet ,N02AA01 ,,,,STREPTOKINASE,STREPTOKINASE,MORPHINE,MORPHINE,PO
Morphine,Oral:,30 mg (as Sulfate) Modified Release (MR) tablet ,N02AA01 ,,,,STREPTOKINASE,STREPTOKINASE,MORPHINE,MORPHINE,PO
Morphine,Oral:,60 mg (as Sulfate) Modified Release (MR) tablet ,N02AA01 ,,,,STREPTOKINASE,STREPTOKINASE,MORPHINE,MORPHINE,PO
Morphine,Inj.:,"10 mg/mL (as Sulfate) in 1 mL Ampul (IM, IV, SC) ",N02AA01 ,,,,STREPTOKINASE,STREPTOKINASE,MORPHINE,MORPHINE,INJ.
Morphine,Inj.:,"16 mg/mL (as Sulfate) in 1 mL Ampul (IM, IV) ",N02AA01 ,,,,STREPTOKINASE,STREPTOKINASE,MORPHINE,MORPHINE,INJ.
Moxifloxacin,Oral:,400 mg Film-coated tablet ,J01MA14 ,,,,STREPTOKINASE,STREPTOKINASE,MOXIFLOXACIN,MOXIFLOXACIN,PO
Moxifloxacin,Ophthalmic:,5 mg/mL (0.5% w/v) (as Hydrochloride) Sterile Ophthalmic Solution in 5 mL ,J01MA14 ,,,,STREPTOKINASE,STREPTOKINASE,MOXIFLOXACIN,MOXIFLOXACIN,OPHTHALMIC
Multivitamins,Oral:,"per 1 mL, (Infants)(Drops) composed of:
Vitamin A = 325 - 380 mcg
Vitamin B1 = 0.2 - 0.4 mg
Vitamin B2 = 0.3 - 0.4 mg
Vitamin B6 = 0.3 - 0.6 mg
Vitamin B12 = 0.3 - 0.4 mcg
Vitamin C = 30 mg
Vitamin D = 200 - 400 IU (5 - 10 mcg)
Vitamin E = 3 - 4 mg
Folic acid = 20 - 65 mcg
Niacin = 1 - 5 mg *Primary Health Care",A11AB,,,,STREPTOKINASE,STREPTOKINASE,MULTIVITAMINS,MULTIVITAMINS,PO
Multivitamins,Oral:,"per 5 mL, (Children)(Syrup) composed of:
Vitamin A = 350 - 400 mcg
Vitamin B1 = 0.5 - 1.0 mg
Vitamin B2 = 0.7 - 0.9 mg
Vitamin B6 = 0.9 - 1.6 mg
Vitamin B12 = 0.9 - 3.0 mcg
Vitamin C = 35 - 55 mg
Vitamin D = 200 - 400 IU (5 - 10 mcg)
Vitamin E = 5 - 7 mg
Folic acid = 40 - 300 mcg
Niacin = 5 - 18 mg *Primary Health Care",A11AB,,,,STREPTOKINASE,STREPTOKINASE,MULTIVITAMINS,MULTIVITAMINS,PO
Multivitamins,Oral:,"Tablet/Capsule (Adult) composed of:
Vitamin A = 600 - 700 mcg (2000 - 2500 IU)
Vitamin B1 = 1.3 - 1.7 mg
Vitamin B2 = 0.7 - 1.3 mg
Vitamin B6 = 1.6 - 2.0 mg
Vitamin B12 = 2.0 - 6.0 mcg
Vitamin C = 60 - 80 mg
Vitamin D =  400 IU (10 mcg)
Vitamin E = 6 - 10 mg (15 - 30 IU)
Folic acid = 400 mcg
Niacin = 13 - 23 mg *Primary Health Care",A11AB,,,,STREPTOKINASE,STREPTOKINASE,MULTIVITAMINS,MULTIVITAMINS,PO
Mupirocin,Topical:,2% Cream in 5 g Sachet *Primary Health Care,D06AX09 ,,,,STREPTOKINASE,STREPTOKINASE,MUPIROCIN,MUPIROCIN,TOP
Mupirocin,Topical:,2% Cream in 15 g Tube *Primary Health Care,D06AX09 ,,,,STREPTOKINASE,STREPTOKINASE,MUPIROCIN,MUPIROCIN,TOP
Mupirocin,Topical:,2% Ointment in 5 g Tube *Primary Health Care,D06AX09 ,,,,STREPTOKINASE,STREPTOKINASE,MUPIROCIN,MUPIROCIN,TOP
Mupirocin,Topical:,2% Ointment in 15 g Tube *Primary Health Care,D06AX09 ,,,,STREPTOKINASE,STREPTOKINASE,MUPIROCIN,MUPIROCIN,TOP
Mycophenolate Acid,Oral:,360 mg (as Mycophenolate Sodium) Tablet ,L04AA06 ,,,,STREPTOKINASE,STREPTOKINASE,MYCOPHENOLATE ACID,MYCOPHENOLATE ACID,PO
Mycophenolate Mofetil,Oral:,500 mg Tablet ,L04AA ,,,,STREPTOKINASE,STREPTOKINASE,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL,PO
N-acetyl Penicillamine,Oral:,25 g/ bottle Crystal ,V03AB ,,,,STREPTOKINASE,STREPTOKINASE,N-ACETYL PENICILLAMINE,N-ACETYL PENICILLAMINE,PO
Nalbuphine,Inj.:,10 mg/mL (as Hydrochloride) in 1 mL Ampul ,N02AF02,,,,STREPTOKINASE,STREPTOKINASE,NALBUPHINE,NALBUPHINE,INJ.
Nalidixic Acid,Oral:,500 mg Tablet ,J01MB02 ,,,,STREPTOKINASE,STREPTOKINASE,NALIDIXIC ACID,NALIDIXIC ACID,PO
Nalidixic Acid,Oral:,250 mg/5 mL Suspension in 60 mL ,J01MB02 ,,,,STREPTOKINASE,STREPTOKINASE,NALIDIXIC ACID,NALIDIXIC ACID,PO
Naloxone,Inj.:,"400 mcg/mL (as Hydrochloride) in 1 mL Ampul (IM, IV, SC) ",A06AH04 ,,,,STREPTOKINASE,STREPTOKINASE,NALOXONE,NALOXONE,INJ.
Naltrexone,Oral:,50 mg (as Hydrochloride) Tablet ,N07BB04 ,,,,STREPTOKINASE,STREPTOKINASE,NALTREXONE,NALTREXONE,PO
Naproxen,Oral:,250 mg (as Base) Tablet *Primary Health Care,M01AE02 ,,,,STREPTOKINASE,STREPTOKINASE,NAPROXEN,NAPROXEN,PO
Naproxen,Oral:,275 mg (as Sodium) Tablet *Primary Health Care,M01AE02 ,,,,STREPTOKINASE,STREPTOKINASE,NAPROXEN,NAPROXEN,PO
Naproxen,Oral:,500 mg (as Base) Tablet *Primary Health Care,M01AE02 ,,,,STREPTOKINASE,STREPTOKINASE,NAPROXEN,NAPROXEN,PO
Naproxen,Oral:,550 mg (as Sodium) Tablet *Primary Health Care,M01AE02 ,,,,STREPTOKINASE,STREPTOKINASE,NAPROXEN,NAPROXEN,PO
Neomycin + Polymixin B + Fluocinolone Acetonide,Otic:,"3.5 mg (as Sulfate) + 10,000 units (as Sulfate) + 0.025% per mL, Otic drop solution in 5 mL *Primary Health Care",D06AX ,,,,STREPTOKINASE,STREPTOKINASE,NEOMYCIN + POLYMIXIN B + FLUOCINOLONE ACETONIDE,NEOMYCIN + POLYMIXIN B + FLUOCINOLONE ACETONIDE,OTIC
Neostigmine,Inj.:,500 mcg/mL in 10 mL Vial ,N07AA01,,,,STREPTOKINASE,STREPTOKINASE,NEOSTIGMINE,NEOSTIGMINE,INJ.
Neostigmine,Inj.:,"500 mcg/mL Solution for injection in 1 mL Ampul (IM, IV, SC) ",N07AA01,,,,STREPTOKINASE,STREPTOKINASE,NEOSTIGMINE,NEOSTIGMINE,INJ.
Nepafenac,Ophthalmic:,1 mg/mL Ophthalmic drop suspension in 5 mL ,S01BC10 ,,,,STREPTOKINASE,STREPTOKINASE,NEPAFENAC,NEPAFENAC,OPHTHALMIC
Nevirapine,Oral:,200 mg Tablet ,J05AG01 ,,,,STREPTOKINASE,STREPTOKINASE,NEVIRAPINE,NEVIRAPINE,PO
Nevirapine,Oral:,50 mg Dispersible tablet ,J05AG01 ,,,,STREPTOKINASE,STREPTOKINASE,NEVIRAPINE,NEVIRAPINE,PO
Nevirapine,Oral:,50 mg/5 mL Suspension in 240 mL ,J05AG01 ,,,,STREPTOKINASE,STREPTOKINASE,NEVIRAPINE,NEVIRAPINE,PO
Nicardipine,Inj.:,1 mg/mL (as Hydrochloride) in 2 mL Ampul (IV) *Primary Health Care,C08CA04,,,,STREPTOKINASE,STREPTOKINASE,NICARDIPINE,NICARDIPINE,INJ.
Nicardipine,Inj.:,1 mg/mL (as Hydrochloride) in 10 mL Ampul (IV) *Primary Health Care,C08CA04,,,,STREPTOKINASE,STREPTOKINASE,NICARDIPINE,NICARDIPINE,INJ.
Nicotine,Oral:,1 mg Pastille *Primary Health Care,N07BA01 ,,,,STREPTOKINASE,STREPTOKINASE,NICOTINE,NICOTINE,PO
Nicotine,Oral:,2 mg Pastille *Primary Health Care,N07BA01 ,,,,STREPTOKINASE,STREPTOKINASE,NICOTINE,NICOTINE,PO
Nicotine,Oral:,1 mg Gum *Primary Health Care,N07BA01 ,,,,STREPTOKINASE,STREPTOKINASE,NICOTINE,NICOTINE,PO
Nicotine,Oral:,2 mg Gum *Primary Health Care,N07BA01 ,,,,STREPTOKINASE,STREPTOKINASE,NICOTINE,NICOTINE,PO
Nicotine transdermal therapeutic system,Patch:,7 mg Patch *Primary Health Care,N07BA01 ,,,,STREPTOKINASE,STREPTOKINASE,NICOTINE TRANSDERMAL THERAPEUTIC SYSTEM,NICOTINE TRANSDERMAL THERAPEUTIC SYSTEM,PATCH
Nicotine transdermal therapeutic system,Patch:,14 mg Patch *Primary Health Care,N07BA01 ,,,,STREPTOKINASE,STREPTOKINASE,NICOTINE TRANSDERMAL THERAPEUTIC SYSTEM,NICOTINE TRANSDERMAL THERAPEUTIC SYSTEM,PATCH
Nicotine transdermal therapeutic system,Patch:,21 mg Patch *Primary Health Care,N07BA01 ,,,,STREPTOKINASE,STREPTOKINASE,NICOTINE TRANSDERMAL THERAPEUTIC SYSTEM,NICOTINE TRANSDERMAL THERAPEUTIC SYSTEM,PATCH
Nifedipine,Oral:,10 mg Capsule (Restricted use for acute hypertensive emergencies in patients less than 18 years old with extreme caution due to rapid and prolonged fall in blood pressure) ,C08CA05 ,,,,STREPTOKINASE,STREPTOKINASE,NIFEDIPINE,NIFEDIPINE,PO
Nifedipine,Oral:,30 mg Modified Release (MR) tablet ,C08CA05 ,,,,STREPTOKINASE,STREPTOKINASE,NIFEDIPINE,NIFEDIPINE,PO
Nimodipine,Oral:,30 mg Tablet ,C08CA06 ,,,,STREPTOKINASE,STREPTOKINASE,NIMODIPINE,NIMODIPINE,PO
Nitrofurantoin,Oral:,50 mg Capsule As Macrocrystals *Primary Health Care,J01XE01,,,,STREPTOKINASE,STREPTOKINASE,NITROFURANTOIN,NITROFURANTOIN,PO
Nitrofurantoin,Oral:,100 mg Capsule As Macrocrystals *Primary Health Care,J01XE01,,,,STREPTOKINASE,STREPTOKINASE,NITROFURANTOIN,NITROFURANTOIN,PO
Nitrous Oxide,Inhalation:,Anesthetic gas ,N01AX13 ,,,,STREPTOKINASE,STREPTOKINASE,NITROUS OXIDE,NITROUS OXIDE,INH
Norepinephrine,Inj.:,1 mg/mL (as Bitartrate) in 2 mL Ampul (IV infusion) ,C01CA03,,,,STREPTOKINASE,STREPTOKINASE,NOREPINEPHRINE,NOREPINEPHRINE,INJ.
Norepinephrine,Inj.:,1 mg/mL (as Bitartrate) in 4 mL Ampul (IV infusion) ,C01CA03,,,,STREPTOKINASE,STREPTOKINASE,NOREPINEPHRINE,NOREPINEPHRINE,INJ.
Norepinephrine,Inj.:,1 mg/mL (as Bitartrate) Concentrate solution for IV infusion in 10 mL Ampul (IV infusion) ,C01CA03,,,,STREPTOKINASE,STREPTOKINASE,NOREPINEPHRINE,NOREPINEPHRINE,INJ.
Norepinephrine,Inj.:,2 mg/mL (as Bitartrate) Solution for injection in 4 mL Ampul ,C01CA03,,,,STREPTOKINASE,STREPTOKINASE,NOREPINEPHRINE,NOREPINEPHRINE,INJ.
Norethisterone,Oral:,5 mg (as Acetate/Base) Tablet ,G03AC01,,,,STREPTOKINASE,STREPTOKINASE,NORETHISTERONE,NORETHISTERONE,PO
Nystatin,Oral:,"100,000 units/mL Suspension in 30 mL ",D01AA01 ,,,,STREPTOKINASE,STREPTOKINASE,NYSTATIN,NYSTATIN,PO
Nystatin,Vaginal:,"100,000 units Tablet ",D01AA01 ,,,,STREPTOKINASE,STREPTOKINASE,NYSTATIN,NYSTATIN,VAGINAL
Octreotide,Inj.:,100 mcg/mL (as Acetate) in 1 mL Ampul (IV infusion) ,H01CB02 ,,,,STREPTOKINASE,STREPTOKINASE,OCTREOTIDE,OCTREOTIDE,INJ.
Octreotide,Inj.:,500 mcg/mL (as Acetate) in 1 mL Ampul (IV infusion) ,H01CB02 ,,,,STREPTOKINASE,STREPTOKINASE,OCTREOTIDE,OCTREOTIDE,INJ.
Ofloxacin,Oral:,200 mg Tablet ,J01MA01 ,,,,STREPTOKINASE,STREPTOKINASE,OFLOXACIN,OFLOXACIN,PO
Ofloxacin,Ophthalmic:,0.3% Ophthalmic drop solution in 5 mL ,J01MA01 ,,,,STREPTOKINASE,STREPTOKINASE,OFLOXACIN,OFLOXACIN,OPHTHALMIC
Ofloxacin,Otic:,0.3% Otic drop solution in 5 mL *Primary Health Care,J01MA01 ,,,,STREPTOKINASE,STREPTOKINASE,OFLOXACIN,OFLOXACIN,OTIC
Olanzapine,Oral:,5 mg Tablet *Primary Health Care,N05AH03 ,,,,STREPTOKINASE,STREPTOKINASE,OLANZAPINE,OLANZAPINE,PO
Olanzapine,Oral:,10 mg Tablet *Primary Health Care,N05AH03 ,,,,STREPTOKINASE,STREPTOKINASE,OLANZAPINE,OLANZAPINE,PO
Olanzapine,Oral:,10 mg Orodispersible tablet (ODT) *Primary Health Care,N05AH03 ,,,,STREPTOKINASE,STREPTOKINASE,OLANZAPINE,OLANZAPINE,PO
Olodaterol,Inhalation:,"2.5 mcg/puff (as Hydrochloride) x 60 puffs (equiv. to 30 medicinal doses), Solution for Inhalation Inhaler with 4 mL cartridge with 60 puffs ",R03AC19 ,,,,STREPTOKINASE,STREPTOKINASE,OLODATEROL,OLODATEROL,INH
Omeprazole,Oral:,20 mg Capsule *Primary Health Care,A02BC01 ,,,,STREPTOKINASE,STREPTOKINASE,OMEPRAZOLE,OMEPRAZOLE,PO
Omeprazole,Oral:,40 mg Capsule *Primary Health Care,A02BC01 ,,,,STREPTOKINASE,STREPTOKINASE,OMEPRAZOLE,OMEPRAZOLE,PO
Omeprazole,Inj.:,40 mg Powder + 10 mL solvent (Ampule/Vial) (IV) ,A02BC01 ,,,,STREPTOKINASE,STREPTOKINASE,OMEPRAZOLE,OMEPRAZOLE,INJ.
Ondansetron,Oral:,8 mg (as Hydrochloridedihydrate) Tablet ,A04AA01 ,,,,STREPTOKINASE,STREPTOKINASE,ONDANSETRON,ONDANSETRON,PO
Ondansetron,Inj.:,"2 mg/mL in 2 mL Ampul (IM, IV) ",A04AA01 ,,,,STREPTOKINASE,STREPTOKINASE,ONDANSETRON,ONDANSETRON,INJ.
Ondansetron,Inj.:,"2 mg/mL in 4 mL Ampul (IM, IV) ",A04AA01 ,,,,STREPTOKINASE,STREPTOKINASE,ONDANSETRON,ONDANSETRON,INJ.
Oral Rehydration Salts (ORS 75-replacement),Oral:,"(L of water) composed of:
Sodium chloride = 2.6 g
Trisodium citrate dihydrate = 2.9 g
Potassium chloride = 1.5 g
Glucose anhydrous = 13.5 g
Total weight = 20.5 g
(WHO recommended)(N.B.: Reconstitute with clean potable water) *Primary Health Care",A07CA,,,,STREPTOKINASE,STREPTOKINASE,ORAL REHYDRATION SALTS (ORS 75-REPLACEMENT),ORAL REHYDRATION SALTS (ORS 75-REPLACEMENT),PO
Oral Rehydration Salts (ORS 75-replacement),Oral:,"(mmol/L) composed of:
Sodium = 75
Chloride = 65
Potassium = 20
Citrate = 10
Glucose anhydrous = 75
Total osmolarity = 245
(WHO recommended)(N.B.: Reconstitute with clean potable water) *Primary Health Care",A07CA,,,,STREPTOKINASE,STREPTOKINASE,ORAL REHYDRATION SALTS (ORS 75-REPLACEMENT),ORAL REHYDRATION SALTS (ORS 75-REPLACEMENT),PO
